movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0874,Secret Night,TV Series,Action,,2022,3,PG-13,English,India,5.1,,,,119.0,False,5/10/2024,False
movie_0875,Eternal Shadow,Documentary,Mystery,Documentary,1987,85,TV-Y,English,Germany,8.6,465930.0,9671616.0,,,False,6/7/2025,False
movie_0876,Royal Saga,Stand-up Comedy,Thriller,,2014,101,G,Spanish,USA,6.7,10351848.0,,,,False,3/26/2021,False
movie_0877,Golden Night,Movie,Animation,,2022,59,R,Korean,USA,5.8,,,14.0,,False,4/25/2025,False
movie_0878,Golden House,Stand-up Comedy,Western,Horror,2001,62,G,Mandarin,USA,4.8,,3849845.0,,6.0,False,8/5/2023,False
movie_0879,Big Heart,TV Series,Sci-Fi,,2007,53,NC-17,English,India,3.8,,,,,False,6/11/2021,False
movie_0880,Lost Kingdom,Documentary,Music,,1983,71,TV-PG,Japanese,USA,8.3,946853.0,,3.0,62.0,False,12/23/2025,False
movie_0881,Night Adventure,Movie,Action,,2009,207,TV-Y,German,USA,7.7,,38609234.0,,,True,4/30/2023,False
movie_0882,Dragon Heart,TV Series,Comedy,,1994,146,PG,English,France,8.7,,,,,False,1/21/2023,False
movie_0883,Lost Story,Documentary,Music,,2008,71,TV-G,Mandarin,Japan,7.0,1192137.0,,9.0,57.0,False,12/15/2021,False
movie_0884,Adventure War,Movie,Action,,1988,57,TV-Y,Japanese,USA,1.5,4807598.0,21254535.0,,114.0,False,5/14/2021,False
movie_0885,Storm Mission,TV Series,Crime,Comedy,2012,136,TV-Y7,English,UK,4.0,,,5.0,99.0,False,6/1/2021,False
movie_0886,Big Night,TV Series,Fantasy,,2018,90,NC-17,English,USA,7.1,36836225.0,,,,True,5/3/2022,False
movie_0887,Big Night,TV Series,Romance,War,1997,32,PG-13,Spanish,USA,5.6,,20593900.0,,,False,6/18/2022,False
movie_0888,Bright Family,Movie,Comedy,,1993,65,TV-PG,Korean,USA,5.3,,,,,False,4/26/2023,False
movie_0889,Big Princess,TV Series,Romance,Sci-Fi,1981,193,G,German,USA,,,,,,True,1/20/2024,False
movie_0890,House Shadow,Movie,Comedy,,2003,114,TV-PG,German,India,8.0,1424658.0,,,,False,12/16/2025,True
movie_0891,Storm House,Limited Series,Biography,,1999,58,TV-Y7,English,Japan,7.1,,16732728.0,,,False,12/20/2024,False
movie_0892,Dragon World,Stand-up Comedy,Documentary,,1988,20,NC-17,German,UK,7.2,,34447728.0,,,False,6/6/2023,False
movie_0893,Dark Empire,Movie,Music,,2011,94,PG-13,Hindi,USA,5.1,,,,,True,7/24/2025,False
movie_0894,Warrior Family,Movie,Western,,2001,80,TV-PG,English,UK,,,,,,False,10/15/2023,False
movie_0895,Journey Crown,Movie,Fantasy,Drama,1994,70,TV-PG,German,India,,,10374341.0,,68.0,False,2/11/2023,False
movie_0896,Lost Saga,TV Series,Documentary,Romance,2000,137,PG-13,English,USA,6.0,,,,95.0,False,2/1/2022,False
movie_0897,Big Legend,Limited Series,Fantasy,Sport,2018,115,TV-MA,English,India,1.7,,,,96.0,True,2/10/2023,True
movie_0898,Journey Mission,TV Series,Biography,Sci-Fi,2013,21,TV-14,English,France,3.4,,,7.0,,True,3/16/2021,True
movie_0899,Secret Mission,Movie,Music,Western,2005,80,TV-14,Spanish,UK,,6855157.0,,7.0,,False,10/7/2021,False
movie_0900,Journey Ice,Movie,Romance,Family,2013,26,TV-14,English,USA,10.0,13704234.0,,5.0,,True,9/21/2025,False
movie_0901,Storm War,Movie,Mystery,History,1993,54,TV-MA,English,France,,,,6.0,175.0,True,12/22/2021,True
movie_0902,Journey Empire,Limited Series,Family,Animation,2006,24,TV-Y,French,Japan,4.0,8847192.0,,,,False,11/1/2023,True
movie_0903,Fire Legend,Documentary,Romance,,2008,25,TV-MA,English,Spain,6.7,,,,,False,7/7/2021,True
movie_0904,Dragon War,TV Series,Horror,History,2001,102,TV-14,German,Germany,9.5,,,,,False,1/3/2024,True
movie_0905,Storm World,Movie,Thriller,,2011,95,TV-PG,Hindi,USA,6.6,,,13.0,,True,11/17/2025,False
movie_0906,City Dream,Stand-up Comedy,Horror,,1997,76,TV-PG,English,Spain,7.5,4859028.0,,,6.0,False,4/16/2023,False
movie_0907,Silent War,Movie,Sport,,2012,50,TV-14,English,Germany,5.7,,,,147.0,False,8/21/2021,False
movie_0908,Wild Family,Limited Series,Documentary,,2012,23,TV-14,Mandarin,France,5.3,5846022.0,,,,False,2/11/2021,False
movie_0909,City Empire,Limited Series,Action,War,1973,54,R,English,USA,6.4,,,4.0,53.0,True,10/12/2024,True
movie_0910,Fire Legend,TV Series,Biography,Mystery,2020,95,TV-MA,English,USA,5.1,,25532253.0,,,True,7/7/2021,False
movie_0911,House Crown,Limited Series,Fantasy,Animation,1971,94,TV-MA,Mandarin,USA,7.6,,10676040.0,9.0,,False,8/3/2022,False
movie_0912,House Saga,Movie,Documentary,Crime,1999,190,TV-G,Spanish,USA,3.4,,,,119.0,True,3/20/2025,True
movie_0913,Bright Saga,Documentary,Fantasy,Biography,2018,172,NC-17,Korean,India,7.9,,,,,False,9/8/2023,True
movie_0914,Fire World,Movie,Thriller,Documentary,2002,78,TV-Y,Japanese,USA,,10215853.0,,,157.0,True,5/13/2025,False
movie_0915,Golden World,TV Series,History,,1989,53,G,Hindi,UK,,1744677.0,,12.0,,True,5/12/2025,True
movie_0916,Big Story,Movie,Music,,1994,40,TV-Y7,Korean,France,3.3,,54060484.0,10.0,,False,4/21/2024,True
movie_0917,Lost Warrior,Movie,Family,,2018,19,PG-13,Korean,France,4.5,,,,,False,9/5/2025,False
movie_0918,Family Princess,Movie,War,,1984,29,TV-14,Spanish,USA,8.4,2773822.0,3917913.0,,100.0,False,3/8/2021,False
movie_0919,Royal Legend,Movie,Music,,2019,95,TV-PG,Korean,France,5.9,2857908.0,,,,False,3/15/2022,True
movie_0920,Warrior Kingdom,TV Series,Biography,Biography,2005,120,TV-Y,Japanese,France,6.8,4142148.0,,,,True,5/21/2022,False
movie_0921,Family Family,TV Series,Comedy,,1992,62,PG-13,English,France,4.7,,,5.0,,False,7/22/2025,True
movie_0922,Eternal Tale,Movie,Family,,1999,326,TV-14,Japanese,USA,6.2,428152.0,,,,True,2/9/2024,False
movie_0923,Bright Heart,Stand-up Comedy,Thriller,,1994,29,TV-G,Japanese,UK,3.8,,3434864.0,,,False,4/5/2022,False
movie_0924,Night Ice,Stand-up Comedy,Adventure,Music,2016,17,R,English,USA,6.5,546396.0,128513784.0,,,False,1/16/2022,False
movie_0925,Adventure Princess,Movie,Sci-Fi,Comedy,2014,322,TV-Y,English,France,,,,,,False,1/8/2025,False
movie_0926,Storm Empire,Movie,Crime,Action,1986,21,TV-MA,German,USA,6.9,679028.0,2673332.0,,,True,4/17/2025,False
movie_0927,Family Princess,Documentary,Drama,,2001,62,TV-Y7,English,USA,,,,,,False,1/28/2021,False
movie_0928,Fire Tale,Documentary,War,Action,1996,43,TV-Y7,English,South Korea,5.7,6115611.0,171749850.0,2.0,,False,10/29/2022,False
movie_0929,Night Kingdom,Movie,Documentary,,2021,100,TV-Y,English,USA,7.2,,,,93.0,False,9/4/2023,False
movie_0930,Adventure Crown,Documentary,Fantasy,,1991,58,TV-G,English,Spain,,,15337218.0,11.0,,True,3/5/2022,False
movie_0931,Bright Legend,Movie,Romance,,2024,121,NC-17,German,Germany,5.7,1070995.0,,,146.0,False,8/17/2024,False
movie_0932,Hidden Night,Movie,Documentary,,2006,139,TV-14,English,USA,9.7,,,,52.0,False,10/15/2024,False
movie_0933,Hidden Night,Documentary,Adventure,,1993,19,NC-17,English,USA,4.5,5817930.0,29372839.0,1.0,,False,3/12/2025,False
movie_0934,Fire Crown,Documentary,Biography,Comedy,1998,39,TV-G,German,USA,8.2,,,8.0,118.0,False,12/5/2024,False
movie_0935,Dragon Crown,Limited Series,Animation,,1997,128,PG-13,English,Spain,4.2,,30656065.0,,53.0,False,3/16/2025,False
movie_0936,Dragon Mission,Movie,Comedy,,1991,159,TV-Y,English,France,7.5,10481182.0,,,,False,10/30/2022,False
movie_0937,Golden Story,Movie,Drama,,2007,88,TV-Y7,German,USA,7.6,,6762169.0,,,False,6/30/2022,False
movie_0938,Night Family,Movie,Thriller,,1992,106,TV-Y,Japanese,Japan,5.3,626404.0,,12.0,45.0,True,7/31/2022,True
movie_0939,City Saga,Movie,Family,,1981,198,R,German,USA,4.1,,100211124.0,,,True,4/6/2025,False
movie_0940,Dark Family,Movie,Music,,2002,59,PG,Spanish,France,2.7,,,,104.0,False,3/30/2024,False
movie_0941,Night Empire,TV Series,Mystery,,1985,87,PG-13,Hindi,Japan,5.2,,,9.0,,False,8/14/2022,False
movie_0942,Our Tale,TV Series,Music,,1997,172,NC-17,English,USA,7.2,1390781.0,,,,False,8/9/2024,False
movie_0943,Golden Princess,Documentary,Drama,,1996,180,TV-PG,German,South Korea,4.3,,,10.0,146.0,True,3/3/2022,True
movie_0944,Silent Adventure,Movie,Music,,1996,72,PG,French,USA,,45367344.0,12731902.0,,,False,5/2/2022,False
movie_0945,Storm Adventure,Movie,Sci-Fi,,2024,40,TV-MA,English,Japan,3.6,,,,,False,1/3/2021,False
movie_0946,Warrior Empire,Documentary,Drama,History,2007,71,TV-MA,Hindi,France,5.8,3981599.0,,14.0,,False,10/30/2025,True
movie_0947,Wild Shadow,Movie,Fantasy,,2009,77,PG,English,India,4.2,1075143.0,,12.0,,False,3/7/2022,False
movie_0948,Fire Tale,Limited Series,Adventure,Crime,1986,39,TV-MA,Spanish,Japan,6.1,13844534.0,,,,False,10/4/2024,False
movie_0949,Lost Saga,Movie,Horror,,1999,44,TV-Y,Korean,Spain,5.4,,,,,True,8/5/2021,False
movie_0950,Bright House,TV Series,Fantasy,,2008,180,TV-Y,Japanese,USA,4.1,8937211.0,,,117.0,False,3/7/2021,False
movie_0951,Adventure Ice,Limited Series,Romance,,1994,109,TV-MA,English,Germany,5.1,,,,,False,5/16/2024,True
movie_0952,Dark Empire,TV Series,Fantasy,,2016,62,G,Hindi,USA,4.6,,,,,False,6/29/2021,False
movie_0953,Big Empire,TV Series,Thriller,Sport,1992,31,PG-13,Japanese,UK,3.9,2950786.0,,4.0,143.0,True,9/22/2021,False
movie_0954,House Princess,Documentary,Comedy,Romance,2003,45,G,English,USA,8.2,22073283.0,,12.0,,False,8/26/2022,False
movie_0955,Dragon Story,Movie,Romance,,1999,16,TV-G,English,India,5.6,7517379.0,,,26.0,True,12/5/2023,False
movie_0956,Storm Saga,Documentary,War,Horror,2008,89,TV-14,German,Spain,2.3,433991.0,,,,False,2/3/2021,False
movie_0957,Dragon Voyage,Limited Series,Sci-Fi,,1999,42,TV-14,English,USA,5.1,,19917057.0,8.0,,False,8/19/2021,False
movie_0958,Big Ice,Stand-up Comedy,Action,Mystery,2003,95,NC-17,Japanese,Japan,7.9,,,8.0,,False,9/9/2022,False
movie_0959,House War,TV Series,Crime,,2003,127,TV-MA,French,France,4.9,9802733.0,,,76.0,False,7/9/2024,False
movie_0960,Family Ice,Movie,History,,1998,96,G,English,USA,9.0,6005525.0,47611005.0,,153.0,False,6/27/2021,False
movie_0961,Night Ice,Documentary,Mystery,,2012,56,PG-13,Japanese,UK,4.7,,,,,False,6/6/2022,False
movie_0962,Hidden Adventure,TV Series,Sci-Fi,,2009,37,TV-PG,English,UK,,5224294.0,45505599.0,,,False,12/18/2021,False
movie_0963,Big Family,Movie,Drama,,2005,27,NC-17,Hindi,Japan,8.1,,107449763.0,,,False,7/18/2022,False
movie_0964,Big Family,Movie,Comedy,,2001,168,PG,Spanish,USA,7.1,,,,,True,4/16/2022,False
movie_0965,Warrior Story,Movie,Biography,Crime,2015,93,R,English,Spain,3.8,7099457.0,,,,False,3/14/2024,False
movie_0966,Storm War,TV Series,Comedy,Horror,2003,59,PG-13,Japanese,USA,4.6,,,,,False,5/3/2021,False
movie_0967,Hidden Story,Movie,Sci-Fi,,2003,116,G,Japanese,France,8.4,,7656395.0,,,False,9/10/2025,False
movie_0968,Our Princess,Movie,Family,,2007,150,TV-Y,Mandarin,USA,4.8,,,,6.0,False,3/23/2022,False
movie_0969,Night Kingdom,Movie,Romance,,2024,43,G,English,USA,8.0,,25345653.0,5.0,,False,12/15/2025,True
movie_0970,Secret Mission,Stand-up Comedy,Crime,,1991,91,TV-Y7,Japanese,USA,5.5,,,3.0,,True,8/24/2024,True
movie_0971,Our Empire,Movie,Romance,,2015,92,G,Hindi,USA,6.5,,10867208.0,9.0,,False,10/15/2022,False
movie_0972,Wild Legend,Movie,Family,,1984,193,PG,English,France,3.8,,,9.0,40.0,False,7/6/2022,True
movie_0973,Night Family,TV Series,Western,,2008,58,TV-MA,Japanese,Japan,5.2,,21987832.0,9.0,,False,9/24/2025,False
movie_0974,Our Story,Movie,History,,2024,36,TV-PG,English,UK,,,27594867.0,,,True,12/24/2025,False
movie_0975,Dragon House,Stand-up Comedy,Biography,,2012,98,TV-Y,Korean,UK,6.7,,,,,False,1/23/2024,True
movie_0976,Royal Heart,Limited Series,Mystery,,2008,122,PG,English,USA,6.4,,,,,False,3/27/2021,False
movie_0977,Storm War,Movie,Family,,2000,85,PG,Mandarin,USA,,,,,,True,7/13/2025,False
movie_0978,Secret Night,TV Series,Adventure,Crime,2006,201,TV-MA,English,France,5.4,12672006.0,,,,False,5/21/2023,False
movie_0979,Adventure Ice,Movie,Western,,2003,58,PG,English,France,4.6,3520604.0,,,,True,2/20/2021,False
movie_0980,Silent Mission,Movie,War,,1997,87,PG-13,Spanish,Japan,6.6,908528.0,60276306.0,1.0,56.0,False,1/3/2025,True
movie_0981,Hidden World,Movie,War,,2003,21,TV-MA,German,USA,4.4,3307431.0,,9.0,,True,3/2/2021,True
movie_0982,Our Tale,Movie,Adventure,Music,2008,34,TV-Y,French,South Korea,,,,14.0,162.0,True,11/10/2022,False
movie_0983,Eternal Crown,Movie,Western,,1997,43,R,French,USA,,7114015.0,,,167.0,False,5/17/2021,False
movie_0984,Night War,TV Series,Crime,,1997,66,TV-MA,English,France,5.7,,,8.0,,True,3/9/2023,False
movie_0985,Hidden Princess,Movie,Western,Sport,1990,24,PG,Korean,USA,7.1,,,,127.0,True,1/8/2025,False
movie_0986,Hidden Story,Movie,Western,Fantasy,2010,115,NC-17,English,France,6.1,17383081.0,,,,False,8/24/2021,False
movie_0987,Dark House,TV Series,Thriller,,2012,40,TV-PG,English,USA,,11877234.0,10175579.0,,,True,9/9/2021,False
movie_0988,Lost Warrior,TV Series,Documentary,Sport,2009,289,G,Hindi,UK,4.3,,,,,True,10/12/2025,True
movie_0989,Royal House,Movie,Western,,2017,42,TV-Y,French,USA,8.2,,,,30.0,False,11/19/2021,True
movie_0990,Storm Voyage,Movie,Sci-Fi,,2007,80,R,English,Japan,6.4,,,,,False,7/25/2021,True
movie_0991,Silent Heart,Movie,Music,Animation,2010,73,TV-Y,English,USA,3.2,8069164.0,,,,False,12/5/2023,False
movie_0992,Storm Crown,Movie,Animation,,2009,32,TV-MA,Hindi,UK,6.9,2241207.0,,3.0,,False,5/20/2022,False
movie_0993,Silent Voyage,Limited Series,Romance,,2005,66,TV-PG,English,USA,,4547370.0,13400969.0,,,False,10/14/2025,False
movie_0994,Hidden Mission,Limited Series,Sci-Fi,,2000,65,TV-Y,English,USA,4.7,3349502.0,,,,False,10/26/2021,True
movie_0995,Warrior Story,Movie,Adventure,Sport,2024,139,TV-MA,English,UK,4.2,,,13.0,,False,11/1/2023,True
movie_0996,Adventure Adventure,Movie,Drama,,2001,101,NC-17,English,USA,8.1,4535544.0,,,39.0,False,8/8/2025,False
movie_0997,House Dream,Documentary,Biography,,1998,113,TV-Y7,English,USA,,2569015.0,,,,False,8/29/2024,False
movie_0998,Bright Legend,Documentary,Crime,Crime,2011,137,TV-PG,Mandarin,South Korea,4.8,,,,,False,2/22/2021,False
movie_0999,Lost World,Movie,Biography,Western,2009,115,TV-G,English,South Korea,6.5,,6792577.0,,,False,12/9/2021,False
movie_1000,House Legend,Movie,Animation,,1990,90,TV-Y7,Japanese,Germany,9.1,,7611813.0,,,False,8/17/2021,False
movie_1001,Wild Warrior,TV Series,Adventure,,2019,43,TV-G,French,USA,7.3,,,4.0,,True,7/27/2025,False
movie_1002,Night War,TV Series,Crime,,2005,86,G,Japanese,Japan,4.7,,,13.0,,False,1/4/2022,False
movie_1003,Eternal Family,Movie,Documentary,,1993,37,PG-13,French,South Korea,9.0,1857826.0,,,,False,4/12/2021,True
movie_1004,Family Princess,Movie,Comedy,Adventure,2020,70,PG,Korean,USA,3.8,1740737.0,19912826.0,,,False,11/30/2022,False
movie_1005,Eternal Heart,Movie,Adventure,Fantasy,2013,63,PG-13,Korean,UK,6.8,,22203497.0,,,False,6/1/2022,False
movie_1006,Journey Night,Movie,Music,,1992,66,PG,Korean,USA,7.2,,12528770.0,,152.0,True,10/26/2021,True
movie_1007,Our Story,TV Series,Documentary,,2024,24,TV-14,German,Spain,,,,,,True,4/9/2023,False
movie_1008,Silent House,Documentary,Music,Comedy,2014,3,R,French,France,7.5,5501029.0,27960605.0,14.0,,False,7/2/2025,False
movie_1009,Family Shadow,TV Series,Thriller,Drama,2006,54,TV-Y7,German,Japan,5.3,,103614388.0,11.0,,False,2/17/2022,False
movie_1010,Dark War,Movie,History,Comedy,2024,160,PG,English,Japan,7.5,14565413.0,,,,False,11/27/2025,False
movie_1011,House Dream,Movie,Action,,2008,80,TV-Y7,Korean,USA,,,,,,True,4/26/2024,True
movie_1012,Silent Heart,Limited Series,Documentary,,2006,152,PG-13,French,USA,,,,4.0,,True,11/29/2022,False
movie_1013,Storm War,TV Series,Animation,,1998,37,TV-Y,English,UK,5.5,13580030.0,15606569.0,,,False,5/23/2024,True
movie_1014,Golden Story,Movie,Sci-Fi,,2013,52,TV-G,Spanish,Japan,8.4,5536862.0,,,6.0,True,9/28/2022,False
movie_1015,Adventure House,Movie,Comedy,,2011,300,TV-14,English,Japan,6.2,,,,,False,1/22/2022,True
movie_1016,Lost Princess,Limited Series,Crime,,2006,39,PG,English,USA,8.5,,,,103.0,False,3/5/2022,False
movie_1017,Storm Dream,Documentary,Western,,1997,112,TV-Y,Spanish,UK,7.2,3891204.0,5611361.0,,,False,1/16/2021,False
movie_1018,Secret Tale,Limited Series,Documentary,,2007,112,TV-G,English,USA,,,1387674.0,,,False,3/29/2024,False
movie_1019,Lost Legend,TV Series,Music,,2005,103,TV-PG,English,USA,7.7,4815332.0,,,37.0,False,5/16/2021,False
movie_1020,Secret Adventure,TV Series,Western,,1991,113,PG-13,English,Spain,7.7,,30786168.0,,77.0,False,12/29/2021,False
movie_1021,House Saga,TV Series,Fantasy,,1989,38,NC-17,Spanish,Japan,7.1,526588.0,,11.0,,False,1/1/2021,False
movie_1022,Bright Crown,Movie,Western,,2012,56,G,English,Japan,2.1,,4500179.0,,81.0,False,4/29/2021,False
movie_1023,House World,Documentary,Music,,1976,4,TV-MA,French,India,4.5,2747892.0,13813846.0,,,False,7/11/2025,True
movie_1024,Family Ice,TV Series,History,,2008,197,TV-PG,German,USA,8.8,,88793379.0,,,True,2/13/2021,True
movie_1025,Bright Dream,Movie,Fantasy,,2001,112,R,Korean,Spain,4.0,6463458.0,1688618.0,,106.0,True,2/9/2024,False
movie_1026,Our Legend,Limited Series,Western,Horror,2021,44,TV-Y7,Hindi,UK,7.9,,,12.0,,False,8/22/2022,False
movie_1027,Big Story,Movie,Action,Sport,2000,37,TV-Y7,German,France,7.5,,6723561.0,,,False,9/10/2021,True
movie_1028,Dark Night,Movie,Biography,Animation,2014,161,TV-G,English,USA,5.0,4900470.0,,10.0,60.0,False,7/1/2022,False
movie_1029,Bright Crown,Movie,Romance,,2001,41,TV-G,Mandarin,USA,2.7,4702679.0,8082335.0,14.0,84.0,False,6/18/2021,False
movie_1030,Night Night,Limited Series,Action,Adventure,2007,43,TV-MA,Japanese,USA,5.2,,,,,False,7/26/2022,False
movie_1031,Wild Kingdom,Limited Series,Thriller,Crime,2014,31,NC-17,English,USA,10.0,,,,,False,2/1/2025,True
movie_1032,Our Shadow,TV Series,Action,,2001,127,PG,English,USA,4.7,,,,76.0,False,2/7/2024,True
movie_1033,Lost Ice,Stand-up Comedy,Documentary,,2017,150,TV-14,Korean,France,4.8,,,,,True,1/20/2025,False
movie_1034,Dark Saga,Limited Series,Fantasy,Animation,1995,63,TV-G,English,UK,4.5,,,9.0,,False,6/25/2024,False
movie_1035,Big Adventure,Limited Series,Action,,2009,151,PG,Japanese,USA,8.5,,,5.0,,True,8/20/2025,False
movie_1036,Warrior Dream,Limited Series,War,,2017,97,TV-G,English,UK,5.8,,,12.0,,True,7/17/2021,True
movie_1037,Night House,Movie,Biography,,2014,29,NC-17,Japanese,Spain,,2495412.0,,,,True,10/18/2021,True
movie_1038,Dark Night,Documentary,Animation,Drama,2024,187,TV-MA,English,UK,8.8,2381077.0,2442943.0,,,False,1/21/2023,False
movie_1039,Journey Adventure,TV Series,War,,1997,30,G,Spanish,South Korea,7.3,4251243.0,,10.0,86.0,False,8/12/2023,False
movie_1040,City Family,Documentary,Family,Sci-Fi,1990,67,R,English,UK,4.6,,22413841.0,,,False,12/1/2024,False
